device_id,timestamp,temperature,predicted_temperature,is_deviation
device_2,2025-04-19 16:35:00,19.375,18.18948,0
device_2,2025-04-19 16:36:00,19.937,18.244587,0
device_2,2025-04-19 16:37:00,20.1245,18.281977,0
device_2,2025-04-19 16:38:00,20.312,18.274097,1
device_2,2025-04-19 16:39:00,20.562,18.384254,1
device_2,2025-04-19 16:40:00,20.812,18.949327,0
device_2,2025-04-19 16:41:00,20.937,19.000101,0
device_2,2025-04-19 16:42:00,21.0,19.10914,0
device_2,2025-04-19 16:43:00,14.5,19.10914,1
device_2,2025-04-19 16:44:00,13.0,19.102167,1
device_2,2025-04-19 16:45:00,13.312,19.111753,1
device_2,2025-04-19 16:46:00,13.625,19.111753,1
device_2,2025-04-19 16:47:00,13.687,19.155474,1
device_2,2025-04-19 16:48:00,13.625,19.23771,1
device_2,2025-04-19 16:49:00,13.562,19.23771,1
device_2,2025-04-19 16:50:00,13.0,19.150352,1
device_2,2025-04-19 16:51:00,12.312,18.800571,1
device_2,2025-04-19 16:52:00,12.312,17.886898,1
device_2,2025-04-19 16:53:00,16.0,17.62539,0
device_2,2025-04-19 16:54:00,17.812,17.62075,0
device_2,2025-04-19 16:55:00,18.875,17.591244,0
device_2,2025-04-19 16:56:00,19.625,17.423801,1
device_2,2025-04-19 16:57:00,20.125,17.202085,1
device_2,2025-04-19 16:58:00,20.437,17.133781,1
device_2,2025-04-19 16:59:00,20.625,17.134283,1
device_2,2025-04-19 17:00:00,20.812,17.134283,1
device_2,2025-04-19 17:01:00,21.0,17.119951,1
device_2,2025-04-19 17:02:00,19.75,17.323101,1
device_2,2025-04-19 17:03:00,13.812,17.57264,1
device_2,2025-04-19 17:04:00,13.062,17.843513,1
device_2,2025-04-19 17:05:00,13.5,17.871374,1
device_2,2025-04-19 17:06:00,13.562,17.897062,1
device_2,2025-04-19 17:07:00,13.375,17.986504,1
device_2,2025-04-19 17:08:00,13.125,17.986504,1
device_2,2025-04-19 17:09:00,12.875,17.986504,1
device_2,2025-04-19 17:10:00,12.687,17.986504,1
device_2,2025-04-19 17:11:00,12.875,17.986504,1
device_2,2025-04-19 17:12:00,14.5625,17.97325,1
device_2,2025-04-19 17:13:00,16.25,17.984669,0
device_2,2025-04-19 17:14:00,18.0,17.984669,0
device_2,2025-04-19 17:15:00,19.062,18.029041,0
device_2,2025-04-19 17:16:00,19.812,18.190613,0
device_2,2025-04-19 17:17:00,20.25,18.197586,1
device_2,2025-04-19 17:18:00,20.5,18.139824,1
device_2,2025-04-19 17:19:00,20.687,18.139824,1
device_2,2025-04-19 17:20:00,20.875,18.139824,1
device_2,2025-04-19 17:21:00,21.0,18.210527,1
device_2,2025-04-19 17:22:00,16.312,18.346046,1
device_2,2025-04-19 17:23:00,13.062,18.37378,1
device_2,2025-04-19 17:24:00,13.062,18.401192,1
device_2,2025-04-19 17:25:00,13.437,18.40501,1
device_2,2025-04-19 17:26:00,13.437,18.41322,1
device_2,2025-04-19 17:27:00,13.187,18.415762,1
device_2,2025-04-19 17:28:00,12.937,18.4121,1
device_2,2025-04-19 17:29:00,12.75,18.462559,1
device_2,2025-04-19 17:30:00,12.812,18.462559,1
device_2,2025-04-19 17:31:00,12.875,18.412922,1
device_2,2025-04-19 17:32:00,16.25,18.42593,1
device_2,2025-04-19 17:33:00,17.937,18.42593,0
device_2,2025-04-19 17:34:00,19.0,18.423388,0
device_2,2025-04-19 17:35:00,19.75,18.483225,0
device_2,2025-04-19 17:36:00,20.187,18.47297,0
device_2,2025-04-19 17:37:00,20.5,18.110432,1
device_2,2025-04-19 17:38:00,20.687,17.55833,1
device_2,2025-04-19 17:39:00,20.875,17.18259,1
device_2,2025-04-19 17:40:00,21.062,17.18259,1
device_2,2025-04-19 17:41:00,16.187,16.847408,0
device_2,2025-04-19 17:42:00,13.0,16.583363,1
device_2,2025-04-19 17:43:00,12.875,16.583363,1
device_2,2025-04-19 17:44:00,13.25,16.29346,1
device_2,2025-04-19 17:45:00,13.375,16.29346,1
device_2,2025-04-19 17:46:00,13.25,15.827787,1
device_2,2025-04-19 17:47:00,13.155999999999999,16.254717,1
device_2,2025-04-19 17:48:00,13.062,16.254717,1
device_2,2025-04-19 17:49:00,13.187,16.522692,1
device_2,2025-04-19 17:50:00,13.187,16.783068,1
device_2,2025-04-19 17:51:00,12.875,16.849443,1
device_2,2025-04-19 17:52:00,16.187,17.007738,0
device_2,2025-04-19 17:53:00,17.937,17.007738,0
device_2,2025-04-19 17:54:00,19.062,17.054295,1
device_2,2025-04-19 17:55:00,19.75,17.169672,1
device_2,2025-04-19 17:56:00,20.187,17.550858,1
device_2,2025-04-19 17:57:00,20.5,18.036556,1
device_2,2025-04-19 17:58:00,20.687,18.310108,1
device_2,2025-04-19 17:59:00,20.875,18.463783,1
device_2,2025-04-19 18:00:00,21.062,18.557158,1
device_2,2025-04-19 18:01:00,14.875,18.600517,1
device_2,2025-04-19 18:02:00,12.75,18.600517,1
device_2,2025-04-19 18:03:00,12.812,18.841743,1
device_2,2025-04-19 18:04:00,13.0,18.8571,1
device_2,2025-04-19 18:05:00,13.062,18.890955,1
device_2,2025-04-19 18:06:00,12.937,18.327093,1
device_2,2025-04-19 18:07:00,12.75,17.711843,1
device_2,2025-04-19 18:08:00,12.562,17.661646,1
device_2,2025-04-19 18:09:00,13.562,17.661646,1
device_2,2025-04-19 18:10:00,16.5,17.661646,0
device_2,2025-04-19 18:11:00,18.125,17.661646,0
device_2,2025-04-19 18:12:00,19.187,17.661646,0
device_2,2025-04-19 18:13:00,19.875,17.714712,1
device_2,2025-04-19 18:14:00,20.312,18.082947,1
device_2,2025-04-19 18:15:00,20.562,18.24334,1
device_2,2025-04-19 18:16:00,20.75,18.875456,0
device_2,2025-04-19 18:17:00,20.875,18.83492,1
device_2,2025-04-19 18:18:00,20.375,18.803003,0
device_2,2025-04-19 18:19:00,14.062,18.803003,1
device_2,2025-04-19 18:20:00,12.875,18.71631,1
device_2,2025-04-19 18:21:00,13.062,18.346983,1
device_2,2025-04-19 18:22:00,13.1245,18.208338,1
device_2,2025-04-19 18:23:00,13.187,17.777094,1
device_2,2025-04-19 18:24:00,12.812,17.780685,1
device_2,2025-04-19 18:25:00,12.562,17.516283,1
device_2,2025-04-19 18:26:00,12.312,17.50456,1
device_2,2025-04-19 18:27:00,12.187,17.363026,1
device_2,2025-04-19 18:28:00,13.187,17.359364,1
device_2,2025-04-19 18:29:00,16.312,17.359364,0
device_2,2025-04-19 18:30:00,18.0,17.381647,0
device_2,2025-04-19 18:31:00,19.125,17.415722,0
device_2,2025-04-19 18:32:00,19.812,17.41522,1
device_2,2025-04-19 18:33:00,20.25,17.41522,1
device_2,2025-04-19 18:34:00,20.562,17.412678,1
device_2,2025-04-19 18:35:00,20.75,17.41907,1
device_2,2025-04-19 18:36:00,20.875,17.41907,1
device_2,2025-04-19 18:37:00,21.0,17.415478,1
device_2,2025-04-19 18:38:00,17.812,17.483124,0
device_2,2025-04-19 18:39:00,13.187,17.525124,1
device_2,2025-04-19 18:40:00,13.062,17.525124,1
device_2,2025-04-19 18:41:00,13.375,17.515343,1
device_2,2025-04-19 18:42:00,13.437,17.515343,1
device_2,2025-04-19 18:43:00,12.937,17.515343,1
device_2,2025-04-19 18:44:00,12.562,17.50837,1
device_2,2025-04-19 18:45:00,12.25,17.697577,1
device_2,2025-04-19 18:46:00,12.125,17.818562,1
device_2,2025-04-19 18:47:00,13.5,17.818562,1
device_2,2025-04-19 18:48:00,16.5,18.009235,0
device_2,2025-04-19 18:49:00,18.125,18.037203,0
device_2,2025-04-19 18:50:00,19.125,18.113379,0
device_2,2025-04-19 18:51:00,19.875,18.113379,0
device_2,2025-04-19 18:52:00,20.312,18.113379,1
device_2,2025-04-19 18:53:00,20.562,18.113379,1
device_2,2025-04-19 18:54:00,20.812,17.886702,1
device_2,2025-04-19 18:55:00,20.937,17.707096,1
device_2,2025-04-19 18:56:00,20.187,17.68115,1
device_2,2025-04-19 18:57:00,17.062,17.592905,0
device_2,2025-04-19 18:58:00,13.937,17.571537,1
device_2,2025-04-19 18:59:00,13.0,17.360796,1
device_2,2025-04-19 19:00:00,13.375,17.360796,1
device_2,2025-04-19 19:01:00,13.5,17.326723,1
device_2,2025-04-19 19:02:00,13.062,17.326723,1
device_2,2025-04-19 19:03:00,12.5,17.351753,1
device_2,2025-04-19 19:04:00,12.25,17.367107,1
device_2,2025-04-19 19:05:00,12.062,17.503359,1
device_2,2025-04-19 19:06:00,14.812,17.529047,1
device_2,2025-04-19 19:07:00,17.125,17.522758,0
device_2,2025-04-19 19:08:00,18.5,17.522758,0
device_2,2025-04-19 19:09:00,19.5,17.522758,0
device_2,2025-04-19 19:10:00,20.062,17.5098,1
device_2,2025-04-19 19:11:00,20.437,17.478954,1
device_2,2025-04-19 19:12:00,20.687,17.478954,1
device_2,2025-04-19 19:13:00,20.875,17.490374,1
device_2,2025-04-19 19:14:00,21.0,17.490374,1
device_2,2025-04-19 19:15:00,18.312,17.369389,0
device_2,2025-04-19 19:16:00,13.375,17.369389,1
device_2,2025-04-19 19:17:00,13.062,17.376362,1
device_2,2025-04-19 19:18:00,13.562,17.364943,1
device_2,2025-04-19 19:19:00,13.687,17.364943,1
device_2,2025-04-19 19:20:00,13.437,17.395788,1
device_2,2025-04-19 19:21:00,12.812,17.483725,1
device_2,2025-04-19 19:22:00,12.25,17.483725,1
device_2,2025-04-19 19:23:00,11.937,17.491604,1
device_2,2025-04-19 19:24:00,11.937,17.56478,1
device_2,2025-04-19 19:25:00,15.187,17.568598,1
device_2,2025-04-19 19:26:00,17.437,17.576807,0
device_2,2025-04-19 19:27:00,18.687,17.615574,0
device_2,2025-04-19 19:28:00,19.625,17.708294,0
device_2,2025-04-19 19:29:00,20.187,17.708294,1
device_2,2025-04-19 19:30:00,20.562,17.866392,1
device_2,2025-04-19 19:31:00,20.875,17.900467,1
device_2,2025-04-19 19:32:00,20.9685,17.899965,1
device_2,2025-04-19 19:33:00,21.062,17.899965,1
device_2,2025-04-19 19:34:00,21.125,17.897423,1
device_2,2025-04-19 19:35:00,17.5,17.903814,0
device_2,2025-04-19 19:36:00,13.437,17.903814,1
device_2,2025-04-19 19:37:00,13.25,17.900223,1
device_2,2025-04-19 19:38:00,13.437,17.892344,1
device_2,2025-04-19 19:39:00,13.187,17.892344,1
device_2,2025-04-19 19:40:00,12.937,17.892344,1
device_2,2025-04-19 19:41:00,12.562,17.900084,1
device_2,2025-04-19 19:42:00,12.062,17.900084,1
device_2,2025-04-19 19:43:00,11.875,17.900084,1
device_2,2025-04-19 19:44:00,15.0,17.789328,1
device_2,2025-04-19 19:45:00,17.187,17.789328,0
device_2,2025-04-19 19:46:00,18.562,17.910313,0
device_2,2025-04-19 19:47:00,19.5,17.890766,0
device_2,2025-04-19 19:48:00,20.125,17.890766,1
device_2,2025-04-19 19:49:00,20.5,17.890766,1
device_2,2025-04-19 19:50:00,20.687,17.883026,1
device_2,2025-04-19 19:51:00,20.875,17.883026,1
device_2,2025-04-19 19:52:00,21.0,17.836918,1
device_2,2025-04-19 19:53:00,19.25,17.764679,0
device_2,2025-04-19 19:54:00,13.937,17.687834,1
device_2,2025-04-19 19:55:00,13.125,17.42891,1
device_2,2025-04-19 19:56:00,13.437,17.243553,1
device_2,2025-04-19 19:57:00,13.5,17.228199,1
device_2,2025-04-19 19:58:00,13.25,17.174397,1
device_2,2025-04-19 19:59:00,12.875,17.115492,1
device_2,2025-04-19 20:00:00,12.562,17.115492,1
device_2,2025-04-19 20:01:00,12.0,17.081419,1
device_2,2025-04-19 20:02:00,11.812,17.140821,1
device_2,2025-04-19 20:03:00,15.062,17.222742,1
device_2,2025-04-19 20:04:00,17.25,17.47719,0
device_2,2025-04-19 20:05:00,18.5,17.647945,0
device_2,2025-04-19 20:06:00,19.437,17.865286,0
device_2,2025-04-19 20:07:00,19.7495,17.942131,0
device_2,2025-04-19 20:08:00,20.062,18.01786,1
device_2,2025-04-19 20:09:00,20.437,18.049921,1
device_2,2025-04-19 20:10:00,20.625,18.087032,1
device_2,2025-04-19 20:11:00,20.812,18.056187,1
device_2,2025-04-19 20:12:00,21.0,17.790295,1
device_2,2025-04-19 20:13:00,18.75,17.183548,0
device_2,2025-04-19 20:14:00,13.687,17.183548,1
device_2,2025-04-19 20:15:00,13.125,16.693352,1
device_2,2025-04-19 20:16:00,13.562,16.60409,1
device_2,2025-04-19 20:17:00,13.687,16.569813,1
device_2,2025-04-19 20:18:00,13.437,16.569822,1
device_2,2025-04-19 20:19:00,13.0,16.569822,1
device_2,2025-04-19 20:20:00,12.625,16.624722,1
device_2,2025-04-19 20:21:00,12.125,17.012436,1
device_2,2025-04-19 20:22:00,12.187,17.413996,1
device_2,2025-04-19 20:23:00,15.812,18.292845,1
device_2,2025-04-19 20:24:00,17.625,18.58507,0
device_2,2025-04-19 20:25:00,18.812,18.588888,0
device_2,2025-04-19 20:26:00,19.625,18.597097,0
device_2,2025-04-19 20:27:00,20.125,18.59964,0
device_2,2025-04-19 20:28:00,20.5,18.595978,0
device_2,2025-04-19 20:29:00,20.687,18.046684,1
device_2,2025-04-19 20:30:00,20.875,18.026937,1
device_2,2025-04-19 20:31:00,21.062,17.75414,1
device_2,2025-04-19 20:32:00,15.0,17.487099,1
device_2,2025-04-19 20:33:00,13.0,17.487099,1
device_2,2025-04-19 20:34:00,13.062,16.86385,1
device_2,2025-04-19 20:35:00,13.437,16.824102,1
device_2,2025-04-19 20:36:00,13.562,16.690823,1
device_2,2025-04-19 20:37:00,13.312,16.642454,1
device_2,2025-04-19 20:38:00,12.812,16.634575,1
device_2,2025-04-19 20:39:00,12.375,16.634575,1
device_2,2025-04-19 20:40:00,12.0,16.713362,1
device_2,2025-04-19 20:41:00,15.125,16.983946,0
device_2,2025-04-19 20:42:00,16.2185,16.983946,0
device_2,2025-04-19 20:43:00,17.312,17.073984,0
device_2,2025-04-19 20:44:00,18.562,17.24867,0
device_2,2025-04-19 20:45:00,19.5,17.24867,1
device_2,2025-04-19 20:46:00,20.062,17.542116,1
device_2,2025-04-19 20:47:00,20.437,17.542116,1
device_2,2025-04-19 20:48:00,20.687,17.856491,1
device_2,2025-04-19 20:49:00,20.812,17.825846,1
device_2,2025-04-19 20:50:00,20.937,17.818106,1
device_2,2025-04-19 20:51:00,16.687,18.06337,0
device_2,2025-04-19 20:52:00,13.25,18.176771,1
device_2,2025-04-19 20:53:00,13.125,18.176771,1
device_2,2025-04-19 20:54:00,13.25,18.192888,1
device_2,2025-04-19 20:55:00,13.0,18.061792,1
device_2,2025-04-19 20:56:00,12.812,18.043755,1
device_2,2025-04-19 20:57:00,12.625,18.043755,1
device_2,2025-04-19 20:58:00,12.312,18.043755,1
device_2,2025-04-19 20:59:00,12.125,18.044256,1
device_2,2025-04-19 21:00:00,15.062,18.023548,1
device_2,2025-04-19 21:01:00,17.187,18.107906,0
device_2,2025-04-19 21:02:00,18.562,18.353874,0
device_2,2025-04-19 21:03:00,19.5,18.470116,0
device_2,2025-04-19 21:04:00,20.125,18.470116,0
device_2,2025-04-19 21:05:00,20.437,18.473553,0
device_2,2025-04-19 21:06:00,20.687,18.616795,1
device_2,2025-04-19 21:07:00,20.812,18.616795,1
device_2,2025-04-19 21:08:00,21.0,18.616795,1
device_2,2025-04-19 21:09:00,18.0,18.616795,0
device_2,2025-04-19 21:10:00,13.5,18.603836,1
device_2,2025-04-19 21:11:00,13.187,18.207436,1
device_2,2025-04-19 21:12:00,13.625,17.794752,1
device_2,2025-04-19 21:13:00,13.375,17.744434,1
device_2,2025-04-19 21:14:00,12.937,17.370623,1
device_2,2025-04-19 21:15:00,12.562,17.239109,1
device_2,2025-04-19 21:16:00,12.375,16.921772,1
device_2,2025-04-19 21:17:00,12.125,16.647085,1
device_2,2025-04-19 21:18:00,13.343499999999999,16.647095,1
device_2,2025-04-19 21:19:00,14.562,16.633085,1
device_2,2025-04-19 21:20:00,16.937,16.66393,0
device_2,2025-04-19 21:21:00,18.375,16.689026,0
device_2,2025-04-19 21:22:00,19.375,16.44762,1
device_2,2025-04-19 21:23:00,20.062,16.440435,1
device_2,2025-04-19 21:24:00,20.437,16.444027,1
device_2,2025-04-19 21:25:00,20.687,16.377234,1
device_2,2025-04-19 21:26:00,20.875,16.448559,1
device_2,2025-04-19 21:27:00,21.0,16.636265,1
device_2,2025-04-19 21:28:00,17.125,17.172878,0
device_2,2025-04-19 21:29:00,13.375,17.22179,1
device_2,2025-04-19 21:30:00,13.25,17.35744,1
device_2,2025-04-19 21:31:00,13.687,17.769789,1
device_2,2025-04-19 21:32:00,13.562,17.834858,1
device_2,2025-04-19 21:33:00,12.937,18.318636,1
device_2,2025-04-19 21:34:00,12.375,18.572443,1
device_2,2025-04-19 21:35:00,12.0,18.601704,1
device_2,2025-04-19 21:36:00,12.0,18.672316,1
device_2,2025-04-19 21:37:00,14.687,18.655737,1
device_2,2025-04-19 21:38:00,17.0,18.62221,0
device_2,2025-04-19 21:39:00,18.375,18.62221,0
device_2,2025-04-19 21:40:00,19.312,18.692007,0
device_2,2025-04-19 21:41:00,20.0,18.821539,0
device_2,2025-04-19 21:42:00,20.437,19.021704,0
device_2,2025-04-19 21:43:00,20.687,19.132406,0
device_2,2025-04-19 21:44:00,20.875,19.308783,0
device_2,2025-04-19 21:45:00,21.0,19.36576,0
device_2,2025-04-19 21:46:00,18.812,19.36576,0
device_2,2025-04-19 21:47:00,13.687,19.36576,1
device_2,2025-04-19 21:48:00,13.187,19.36576,1
device_2,2025-04-19 21:49:00,13.5,19.36576,1
device_2,2025-04-19 21:50:00,13.5,19.232418,1
device_2,2025-04-19 21:51:00,13.125,18.986374,1
device_2,2025-04-19 21:52:00,13.062,18.938513,1
device_2,2025-04-19 21:53:00,13.093499999999999,18.623116,1
device_2,2025-04-19 21:54:00,13.125,18.281689,1
device_2,2025-04-19 21:55:00,12.687,18.137108,1
device_2,2025-04-19 21:56:00,12.187,17.413986,1
device_2,2025-04-19 21:57:00,15.5,17.413986,0
device_2,2025-04-19 21:58:00,17.437,17.413986,0
device_2,2025-04-19 21:59:00,18.625,17.26396,0
device_2,2025-04-19 22:00:00,19.5,17.172298,1
device_2,2025-04-19 22:01:00,20.062,16.945671,1
device_2,2025-04-19 22:02:00,20.437,16.935656,1
device_2,2025-04-19 22:03:00,20.687,16.915205,1
device_2,2025-04-19 22:04:00,20.875,16.915205,1
device_2,2025-04-19 22:05:00,21.062,16.918642,1
device_2,2025-04-19 22:06:00,16.875,16.914824,0
device_2,2025-04-19 22:07:00,13.187,17.05401,1
device_2,2025-04-19 22:08:00,13.187,17.05401,1
device_2,2025-04-19 22:09:00,13.562,17.044743,1
device_2,2025-04-19 22:10:00,13.437,17.319775,1
device_2,2025-04-19 22:11:00,13.0,17.423279,1
device_2,2025-04-19 22:12:00,12.437,17.540916,1
device_2,2025-04-19 22:13:00,12.312,17.586533,1
device_2,2025-04-19 22:14:00,12.375,17.683168,1
device_2,2025-04-19 22:15:00,15.312,17.683168,1
device_2,2025-04-19 22:16:00,17.375,18.01591,0
device_2,2025-04-19 22:17:00,18.687,18.68101,0
device_2,2025-04-19 22:18:00,19.562,19.21188,0
device_2,2025-04-19 22:19:00,20.125,19.524466,0
device_2,2025-04-19 22:20:00,20.5,19.524466,0
device_2,2025-04-19 22:21:00,20.687,19.54956,0
device_2,2025-04-19 22:22:00,20.875,19.558828,0
device_2,2025-04-19 22:23:00,21.062,19.667835,0
device_2,2025-04-19 22:24:00,16.375,19.671427,1
device_2,2025-04-19 22:25:00,13.25,19.604633,1
device_2,2025-04-19 22:26:00,13.25,19.44951,1
device_2,2025-04-19 22:27:00,13.562,19.452053,1
device_2,2025-04-19 22:28:00,13.593499999999999,18.951078,1
device_2,2025-04-19 22:29:00,13.625,18.705975,1
device_2,2025-04-19 22:30:00,13.312,18.521652,1
device_2,2025-04-19 22:31:00,12.937,18.3419,1
device_2,2025-04-19 22:32:00,12.562,18.315165,1
device_2,2025-04-19 22:33:00,12.312,18.315165,1
device_2,2025-04-19 22:34:00,13.75,18.33224,1
device_2,2025-04-19 22:35:00,16.562,18.574154,1
device_2,2025-04-19 22:36:00,18.062,18.860321,0
device_2,2025-04-19 22:37:00,19.125,18.85673,0
device_2,2025-04-19 22:38:00,19.875,18.823202,0
device_2,2025-04-19 22:39:00,20.312,18.823202,0
device_2,2025-04-19 22:40:00,20.625,18.823202,0
device_2,2025-04-19 22:41:00,20.812,18.419693,1
device_2,2025-04-19 22:42:00,20.937,18.254177,1
device_2,2025-04-19 22:43:00,21.0,18.198383,1
device_2,2025-04-19 22:44:00,14.875,16.990437,1
device_2,2025-04-19 22:45:00,13.25,15.858714,1
device_2,2025-04-19 22:46:00,13.312,15.235962,0
device_2,2025-04-19 22:47:00,13.25,15.15587,0
device_2,2025-04-19 22:48:00,12.875,15.15587,1
device_2,2025-04-19 22:49:00,12.75,15.142826,1
device_2,2025-04-19 22:50:00,12.625,15.137563,1
device_2,2025-04-19 22:51:00,12.5,15.137563,1
device_2,2025-04-19 22:52:00,13.125,15.20601,1
device_2,2025-04-19 22:53:00,16.187,15.639934,0
device_2,2025-04-19 22:54:00,17.875,16.250273,0
device_2,2025-04-19 22:55:00,18.937,16.752102,1
device_2,2025-04-19 22:56:00,19.75,17.157831,1
device_2,2025-04-19 22:57:00,20.312,17.989695,1
device_2,2025-04-19 22:58:00,20.625,18.817995,0
device_2,2025-04-19 22:59:00,20.875,19.11008,0
device_2,2025-04-19 23:00:00,21.0,19.13501,0
device_2,2025-04-19 23:01:00,19.0,19.644596,0
device_2,2025-04-19 23:02:00,13.75,19.718443,1
device_2,2025-04-19 23:03:00,13.4375,20.084873,1
device_2,2025-04-19 23:04:00,13.125,20.03988,1
device_2,2025-04-19 23:05:00,13.437,20.043318,1
device_2,2025-04-19 23:06:00,13.312,19.560366,1
device_2,2025-04-19 23:07:00,13.062,19.302208,1
device_2,2025-04-19 23:08:00,12.75,19.302208,1
device_2,2025-04-19 23:09:00,12.562,19.29294,1
device_2,2025-04-19 23:10:00,12.625,19.267845,1
device_2,2025-04-19 23:11:00,12.437,19.267845,1
device_2,2025-04-19 23:12:00,15.687,19.299183,1
device_2,2025-04-19 23:13:00,17.562,19.331865,0
device_2,2025-04-19 23:14:00,18.687,19.443192,0
device_2,2025-04-19 23:15:00,19.5,20.210995,0
device_2,2025-04-19 23:16:00,20.125,20.773834,0
device_2,2025-04-19 23:17:00,20.5,20.822031,0
device_2,2025-04-19 23:18:00,20.812,20.880615,0
device_2,2025-04-19 23:19:00,20.937,20.880615,0
device_2,2025-04-19 23:20:00,21.062,20.880615,0
device_2,2025-04-19 23:21:00,16.625,20.90571,1
device_2,2025-04-19 23:22:00,13.25,20.914978,1
device_2,2025-04-19 23:23:00,13.125,20.937479,1
device_2,2025-04-19 23:24:00,13.437,20.67653,1
device_2,2025-04-19 23:25:00,13.375,18.869585,1
device_2,2025-04-19 23:26:00,12.937,17.885214,1
device_2,2025-04-19 23:27:00,12.625,17.347553,1
device_2,2025-04-19 23:28:00,12.25,16.18482,1
device_2,2025-04-19 23:29:00,12.375,15.356158,1
device_2,2025-04-19 23:30:00,15.437,15.045912,0
device_2,2025-04-19 23:31:00,17.375,14.639533,1
device_2,2025-04-19 23:32:00,18.687,14.264903,1
device_2,2025-04-19 23:33:00,19.562,13.884865,1
device_2,2025-04-19 23:34:00,20.125,13.901939,1
device_2,2025-04-19 23:35:00,20.5,14.229662,1
device_2,2025-04-19 23:36:00,20.75,15.128495,1
device_2,2025-04-19 23:37:00,20.937,15.6551,1
device_2,2025-04-19 23:38:00,20.9995,16.913593,1
device_2,2025-04-19 23:39:00,21.062,17.247082,1
device_2,2025-04-19 23:40:00,16.0,17.818153,0
device_2,2025-04-19 23:41:00,13.437,18.411057,1
device_2,2025-04-19 23:42:00,13.437,19.168055,1
device_2,2025-04-19 23:43:00,13.75,19.504065,1
device_2,2025-04-19 23:44:00,13.625,19.100555,1
device_2,2025-04-19 23:45:00,13.125,19.094193,1
device_2,2025-04-19 23:46:00,12.562,19.100555,1
device_2,2025-04-19 23:47:00,12.437,19.130121,1
device_2,2025-04-19 23:48:00,12.25,19.130121,1
device_2,2025-04-19 23:49:00,14.312,19.117077,1
device_2,2025-04-19 23:50:00,16.75,18.8898,1
device_2,2025-04-19 23:51:00,18.187,18.8898,0
device_2,2025-04-19 23:52:00,19.125,18.897377,0
device_2,2025-04-19 23:53:00,19.875,19.127409,0
device_2,2025-04-19 23:54:00,20.312,19.7134,0
device_2,2025-04-19 23:55:00,20.625,19.983992,0
device_2,2025-04-19 23:56:00,20.812,20.024828,0
device_2,2025-04-19 23:57:00,21.0,20.143847,0
device_2,2025-04-19 23:58:00,19.375,20.275208,0
device_2,2025-04-19 23:59:00,13.937,21.126032,1
device_2,2025-04-20 00:00:00,13.375,21.349945,1
